,category,price,quantity,order_date,shipping_date,delivery_status,payment_method,device_type,channel,customer_segment,order_month,order_day,order_hour,shipping_month,shipping_day,shipping_hour,delivery_time
4292,Toys,221.04,2,2024-09-26 14:59:58.897063,2024-10-03 14:59:58.897063,Returned,Google Pay,Desktop,Social,VIP,9,26,14,10,3,14,7
4293,Beauty,48.18,1,2024-09-26 14:59:58.897063,2024-10-01 14:59:58.897063,Shipped,Debit Card,Desktop,Social,VIP,9,26,14,10,1,14,5
4294,Electronics,180.58,1,2024-09-26 14:59:58.897063,2024-09-29 14:59:58.897063,Delivered,Debit Card,Mobile,Organic,VIP,9,26,14,9,29,14,3
4295,Home,376.23,1,2024-09-26 14:59:58.897063,2024-09-27 14:59:58.897063,Delivered,Credit Card,Mobile,Paid Search,VIP,9,26,14,9,27,14,1
4296,Beauty,406.8,2,2024-09-26 14:59:58.897063,2024-09-29 14:59:58.897063,Returned,Credit Card,Desktop,Email,Returning,9,26,14,9,29,14,3
4297,Books,280.01,3,2024-09-26 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,Debit Card,Desktop,Social,Returning,9,26,14,10,2,14,6
4298,Books,159.17,3,2024-09-26 14:59:58.897063,2024-09-28 14:59:58.897063,Shipped,Debit Card,Mobile,Email,VIP,9,26,14,9,28,14,2
4299,Electronics,474.91,3,2024-09-26 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,Google Pay,Tablet,Social,Returning,9,26,14,10,2,14,6
4300,Toys,412.48,1,2024-09-26 14:59:58.897063,2024-10-03 14:59:58.897063,Shipped,Credit Card,Mobile,Email,VIP,9,26,14,10,3,14,7
4301,Clothing,43.96,1,2024-09-26 14:59:58.897063,2024-09-30 14:59:58.897063,Delivered,Apple Pay,Mobile,Email,Returning,9,26,14,9,30,14,4
4302,Electronics,94.8,4,2024-09-26 14:59:58.897063,2024-09-27 14:59:58.897063,Delivered,PayPal,Tablet,Social,VIP,9,26,14,9,27,14,1
4303,Books,463.07,1,2024-09-26 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,PayPal,Tablet,Email,VIP,9,26,14,10,3,14,7
4304,Beauty,88.49,1,2024-09-27 14:59:58.897063,2024-10-04 14:59:58.897063,Delivered,PayPal,Tablet,Organic,VIP,9,27,14,10,4,14,7
4305,Clothing,302.46,4,2024-09-27 14:59:58.897063,2024-09-28 14:59:58.897063,Delivered,Debit Card,Mobile,Organic,Returning,9,27,14,9,28,14,1
4306,Clothing,355.19,1,2024-09-27 14:59:58.897063,2024-09-29 14:59:58.897063,Delivered,PayPal,Mobile,Paid Search,VIP,9,27,14,9,29,14,2
4307,Clothing,434.23,3,2024-09-27 14:59:58.897063,2024-09-30 14:59:58.897063,Delivered,Credit Card,Mobile,Social,VIP,9,27,14,9,30,14,3
4308,Electronics,451.75,1,2024-09-27 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,Debit Card,Mobile,Email,VIP,9,27,14,10,2,14,5
4309,Home,28.17,3,2024-09-27 14:59:58.897063,2024-09-28 14:59:58.897063,Delivered,Credit Card,Tablet,Social,Returning,9,27,14,9,28,14,1
4310,Home,266.54,2,2024-09-27 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,Credit Card,Tablet,Paid Search,VIP,9,27,14,10,3,14,6
4311,Clothing,453.57,1,2024-09-27 14:59:58.897063,2024-09-30 14:59:58.897063,Shipped,Google Pay,Desktop,Organic,VIP,9,27,14,9,30,14,3
4312,Books,248.03,3,2024-09-27 14:59:58.897063,2024-09-30 14:59:58.897063,Shipped,PayPal,Tablet,Paid Search,Returning,9,27,14,9,30,14,3
4313,Clothing,414.18,1,2024-09-27 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,Google Pay,Tablet,Email,Returning,9,27,14,10,2,14,5
4314,Beauty,239.44,2,2024-09-27 14:59:58.897063,2024-10-04 14:59:58.897063,Delivered,Apple Pay,Mobile,Organic,Returning,9,27,14,10,4,14,7
4315,Beauty,35.15,1,2024-09-27 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,Credit Card,Desktop,Email,Returning,9,27,14,10,3,14,6
4316,Clothing,150.98,2,2024-09-27 14:59:58.897063,2024-09-30 14:59:58.897063,Delivered,Google Pay,Mobile,Paid Search,Returning,9,27,14,9,30,14,3
4317,Beauty,282.24,1,2024-09-27 14:59:58.897063,2024-09-28 14:59:58.897063,Delivered,Google Pay,Tablet,Paid Search,VIP,9,27,14,9,28,14,1
4318,Clothing,319.53,2,2024-09-27 14:59:58.897063,2024-10-04 14:59:58.897063,Delivered,PayPal,Tablet,Email,New,9,27,14,10,4,14,7
4319,Toys,477.21,2,2024-09-27 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,PayPal,Tablet,Organic,VIP,9,27,14,10,3,14,6
4320,Electronics,363.25,2,2024-09-27 14:59:58.897063,2024-09-29 14:59:58.897063,Delivered,Apple Pay,Mobile,Email,VIP,9,27,14,9,29,14,2
4321,Toys,305.47,5,2024-09-27 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,Debit Card,Tablet,Social,VIP,9,27,14,10,2,14,5
4322,Electronics,377.5,1,2024-09-27 14:59:58.897063,2024-09-29 14:59:58.897063,Shipped,Credit Card,Tablet,Email,VIP,9,27,14,9,29,14,2
4323,Beauty,90.65,1,2024-09-27 14:59:58.897063,2024-09-29 14:59:58.897063,Shipped,Apple Pay,Desktop,Social,Returning,9,27,14,9,29,14,2
4324,Electronics,113.56,3,2024-09-27 14:59:58.897063,2024-09-30 14:59:58.897063,Shipped,PayPal,Tablet,Social,VIP,9,27,14,9,30,14,3
4325,Beauty,324.66,1,2024-09-28 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,PayPal,Desktop,Social,VIP,9,28,14,10,2,14,4
4326,Electronics,81.19,2,2024-09-28 14:59:58.897063,2024-09-30 14:59:58.897063,Shipped,PayPal,Desktop,Social,Returning,9,28,14,9,30,14,2
4327,Beauty,409.81,3,2024-09-28 14:59:58.897063,2024-10-01 14:59:58.897063,Shipped,Credit Card,Desktop,Email,Returning,9,28,14,10,1,14,3
4328,Electronics,247.05,3,2024-09-28 14:59:58.897063,2024-09-29 14:59:58.897063,Returned,Apple Pay,Mobile,Email,Returning,9,28,14,9,29,14,1
4329,Books,221.68,4,2024-09-28 14:59:58.897063,2024-10-04 14:59:58.897063,Shipped,Credit Card,Mobile,Email,VIP,9,28,14,10,4,14,6
4330,Electronics,483.47,2,2024-09-28 14:59:58.897063,2024-09-30 14:59:58.897063,Delivered,PayPal,Desktop,Organic,VIP,9,28,14,9,30,14,2
4331,Clothing,385.29,1,2024-09-28 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,PayPal,Mobile,Social,New,9,28,14,10,3,14,5
4332,Home,116.82,1,2024-09-28 14:59:58.897063,2024-09-29 14:59:58.897063,Delivered,Apple Pay,Tablet,Paid Search,New,9,28,14,9,29,14,1
4333,Home,231.08,1,2024-09-28 14:59:58.897063,2024-10-01 14:59:58.897063,Delivered,PayPal,Mobile,Paid Search,Returning,9,28,14,10,1,14,3
4334,Books,442.81,1,2024-09-28 14:59:58.897063,2024-10-04 14:59:58.897063,Delivered,Apple Pay,Mobile,Social,VIP,9,28,14,10,4,14,6
4335,Clothing,162.3,2,2024-09-28 14:59:58.897063,2024-10-04 14:59:58.897063,Shipped,Credit Card,Desktop,Social,Returning,9,28,14,10,4,14,6
4336,Toys,68.45,1,2024-09-28 14:59:58.897063,2024-10-04 14:59:58.897063,Delivered,PayPal,Desktop,Organic,Returning,9,28,14,10,4,14,6
4337,Home,297.41,6,2024-09-28 14:59:58.897063,2024-10-02 14:59:58.897063,Shipped,Apple Pay,Desktop,Email,Returning,9,28,14,10,2,14,4
4338,Home,208.71,3,2024-09-28 14:59:58.897063,2024-10-05 14:59:58.897063,Pending,Apple Pay,Tablet,Email,VIP,9,28,14,10,5,14,7
4339,Beauty,160.54,3,2024-09-28 14:59:58.897063,2024-10-01 14:59:58.897063,Delivered,Google Pay,Mobile,Paid Search,Returning,9,28,14,10,1,14,3
4340,Electronics,202.03,2,2024-09-28 14:59:58.897063,2024-09-30 14:59:58.897063,Returned,PayPal,Desktop,Email,Returning,9,28,14,9,30,14,2
4341,Electronics,107.6,1,2024-09-28 14:59:58.897063,2024-10-01 14:59:58.897063,Delivered,Google Pay,Tablet,Organic,VIP,9,28,14,10,1,14,3
4342,Electronics,318.74,2,2024-09-28 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,Apple Pay,Desktop,Email,Returning,9,28,14,10,3,14,5
4343,Toys,241.03,2,2024-09-28 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,Credit Card,Mobile,Email,VIP,9,28,14,10,5,14,7
4344,Clothing,68.77,1,2024-09-28 14:59:58.897063,2024-10-01 14:59:58.897063,Pending,Debit Card,Desktop,Paid Search,VIP,9,28,14,10,1,14,3
4345,Clothing,126.43,2,2024-09-28 14:59:58.897063,2024-10-01 14:59:58.897063,Delivered,Apple Pay,Tablet,Organic,Returning,9,28,14,10,1,14,3
4346,Books,479.1,3,2024-09-28 14:59:58.897063,2024-10-01 14:59:58.897063,Delivered,Google Pay,Desktop,Paid Search,VIP,9,28,14,10,1,14,3
4347,Beauty,396.55,1,2024-09-28 14:59:58.897063,2024-09-30 14:59:58.897063,Delivered,Apple Pay,Mobile,Paid Search,Returning,9,28,14,9,30,14,2
4348,Toys,453.36,3,2024-09-28 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,PayPal,Mobile,Social,VIP,9,28,14,10,5,14,7
4349,Books,20.8,3,2024-09-28 14:59:58.897063,2024-09-30 14:59:58.897063,Delivered,Apple Pay,Desktop,Email,VIP,9,28,14,9,30,14,2
4350,Beauty,90.16,4,2024-09-28 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,Debit Card,Tablet,Paid Search,Returning,9,28,14,10,3,14,5
4351,Electronics,443.97,1,2024-09-28 14:59:58.897063,2024-10-01 14:59:58.897063,Delivered,PayPal,Mobile,Organic,Returning,9,28,14,10,1,14,3
4352,Clothing,270.87,1,2024-09-28 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,PayPal,Mobile,Paid Search,New,9,28,14,10,2,14,4
4353,Beauty,180.57,2,2024-09-28 14:59:58.897063,2024-10-03 14:59:58.897063,Shipped,Google Pay,Desktop,Paid Search,VIP,9,28,14,10,3,14,5
4354,Home,57.24,1,2024-09-29 14:59:58.897063,2024-09-30 14:59:58.897063,Delivered,PayPal,Desktop,Email,Returning,9,29,14,9,30,14,1
4355,Toys,103.54,5,2024-09-29 14:59:58.897063,2024-10-06 14:59:58.897063,Delivered,Apple Pay,Desktop,Organic,VIP,9,29,14,10,6,14,7
4356,Beauty,8.98,2,2024-09-29 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,Debit Card,Tablet,Organic,Returning,9,29,14,10,2,14,3
4357,Home,481.43,1,2024-09-29 14:59:58.897063,2024-10-04 14:59:58.897063,Delivered,Debit Card,Desktop,Email,Returning,9,29,14,10,4,14,5
4358,Books,366.41,1,2024-09-29 14:59:58.897063,2024-10-04 14:59:58.897063,Shipped,Debit Card,Desktop,Social,Returning,9,29,14,10,4,14,5
4359,Toys,317.6,1,2024-09-29 14:59:58.897063,2024-10-04 14:59:58.897063,Delivered,Google Pay,Tablet,Organic,Returning,9,29,14,10,4,14,5
4360,Home,205.79,6,2024-09-29 14:59:58.897063,2024-10-01 14:59:58.897063,Delivered,Credit Card,Mobile,Email,Returning,9,29,14,10,1,14,2
4361,Electronics,323.86,1,2024-09-29 14:59:58.897063,2024-10-04 14:59:58.897063,Delivered,Apple Pay,Desktop,Paid Search,Returning,9,29,14,10,4,14,5
4362,Home,160.09,1,2024-09-29 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,Credit Card,Tablet,Email,New,9,29,14,10,5,14,6
4363,Clothing,457.76,2,2024-09-29 14:59:58.897063,2024-10-04 14:59:58.897063,Delivered,Credit Card,Mobile,Organic,Returning,9,29,14,10,4,14,5
4364,Beauty,336.85,2,2024-09-29 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,Credit Card,Mobile,Email,VIP,9,29,14,10,5,14,6
4365,Books,166.18,3,2024-09-29 14:59:58.897063,2024-10-01 14:59:58.897063,Delivered,Apple Pay,Tablet,Organic,VIP,9,29,14,10,1,14,2
4366,Toys,42.17,1,2024-09-29 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,Debit Card,Mobile,Organic,VIP,9,29,14,10,5,14,6
4367,Beauty,428.9,2,2024-09-29 14:59:58.897063,2024-10-04 14:59:58.897063,Delivered,Apple Pay,Tablet,Organic,Returning,9,29,14,10,4,14,5
4368,Toys,332.65,2,2024-09-29 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,Google Pay,Mobile,Email,Returning,9,29,14,10,2,14,3
4369,Books,446.56,3,2024-09-29 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,Apple Pay,Desktop,Organic,VIP,9,29,14,10,3,14,4
4370,Home,405.72,2,2024-09-29 14:59:58.897063,2024-10-01 14:59:58.897063,Shipped,Apple Pay,Desktop,Social,VIP,9,29,14,10,1,14,2
4371,Clothing,62.18,1,2024-09-29 14:59:58.897063,2024-09-30 14:59:58.897063,Delivered,Debit Card,Tablet,Paid Search,Returning,9,29,14,9,30,14,1
4372,Beauty,400.96,3,2024-09-29 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,Debit Card,Mobile,Email,New,9,29,14,10,2,14,3
4373,Beauty,226.74,3,2024-09-29 14:59:58.897063,2024-10-01 14:59:58.897063,Delivered,Google Pay,Mobile,Paid Search,VIP,9,29,14,10,1,14,2
4374,Toys,415.59,1,2024-09-29 14:59:58.897063,2024-10-05 14:59:58.897063,Shipped,Apple Pay,Desktop,Email,VIP,9,29,14,10,5,14,6
4375,Electronics,437.97,2,2024-09-29 14:59:58.897063,2024-09-30 14:59:58.897063,Delivered,Apple Pay,Mobile,Email,VIP,9,29,14,9,30,14,1
4376,Beauty,248.94,3,2024-09-29 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,Apple Pay,Mobile,Social,Returning,9,29,14,10,5,14,6
4377,Toys,54.98,1,2024-09-29 14:59:58.897063,2024-09-30 14:59:58.897063,Delivered,Debit Card,Mobile,Paid Search,VIP,9,29,14,9,30,14,1
4378,Books,89.34,1,2024-09-30 14:59:58.897063,2024-10-06 14:59:58.897063,Delivered,Debit Card,Mobile,Email,VIP,9,30,14,10,6,14,6
4379,Books,115.42,1,2024-09-30 14:59:58.897063,2024-10-06 14:59:58.897063,Shipped,Google Pay,Desktop,Organic,Returning,9,30,14,10,6,14,6
4380,Home,83.8,1,2024-09-30 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,Debit Card,Mobile,Social,Returning,9,30,14,10,2,14,2
4381,Clothing,232.99,1,2024-09-30 14:59:58.897063,2024-10-01 14:59:58.897063,Returned,Debit Card,Mobile,Email,VIP,9,30,14,10,1,14,1
4382,Electronics,281.69,2,2024-09-30 14:59:58.897063,2024-10-04 14:59:58.897063,Delivered,Apple Pay,Mobile,Email,Returning,9,30,14,10,4,14,4
4383,Home,384.64,1,2024-09-30 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,Google Pay,Tablet,Email,Returning,9,30,14,10,5,14,5
4384,Electronics,405.09,1,2024-09-30 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,PayPal,Mobile,Organic,VIP,9,30,14,10,2,14,2
4385,Home,30.13,1,2024-09-30 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,Google Pay,Mobile,Paid Search,VIP,9,30,14,10,3,14,3
4386,Clothing,92.22,1,2024-09-30 14:59:58.897063,2024-10-04 14:59:58.897063,Delivered,Google Pay,Desktop,Organic,Returning,9,30,14,10,4,14,4
4387,Clothing,151.15,1,2024-09-30 14:59:58.897063,2024-10-06 14:59:58.897063,Delivered,PayPal,Desktop,Paid Search,Returning,9,30,14,10,6,14,6
4388,Toys,409.15,4,2024-09-30 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,Google Pay,Tablet,Paid Search,Returning,9,30,14,10,3,14,3
4389,Toys,125.15,1,2024-09-30 14:59:58.897063,2024-10-06 14:59:58.897063,Shipped,Credit Card,Tablet,Social,VIP,9,30,14,10,6,14,6
4390,Home,445.65,2,2024-09-30 14:59:58.897063,2024-10-06 14:59:58.897063,Returned,Credit Card,Tablet,Organic,VIP,9,30,14,10,6,14,6
4391,Clothing,66.87,4,2024-09-30 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,Apple Pay,Tablet,Email,Returning,9,30,14,10,3,14,3
4392,Books,55.67,2,2024-09-30 14:59:58.897063,2024-10-06 14:59:58.897063,Delivered,Credit Card,Tablet,Social,Returning,9,30,14,10,6,14,6
4393,Beauty,34.36,1,2024-09-30 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,Google Pay,Tablet,Social,New,9,30,14,10,5,14,5
4394,Toys,338.42,4,2024-09-30 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,Google Pay,Desktop,Paid Search,VIP,9,30,14,10,5,14,5
4395,Electronics,457.66,1,2024-09-30 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,Apple Pay,Desktop,Email,VIP,9,30,14,10,2,14,2
4396,Books,344.34,2,2024-09-30 14:59:58.897063,2024-10-07 14:59:58.897063,Pending,Apple Pay,Tablet,Social,Returning,9,30,14,10,7,14,7
4397,Toys,8.52,1,2024-09-30 14:59:58.897063,2024-10-01 14:59:58.897063,Shipped,Google Pay,Tablet,Social,Returning,9,30,14,10,1,14,1
4398,Beauty,226.53,1,2024-09-30 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,Apple Pay,Desktop,Paid Search,VIP,9,30,14,10,5,14,5
4399,Electronics,475.44,4,2024-09-30 14:59:58.897063,2024-10-04 14:59:58.897063,Delivered,Google Pay,Mobile,Social,VIP,9,30,14,10,4,14,4
4400,Books,145.84,1,2024-09-30 14:59:58.897063,2024-10-01 14:59:58.897063,Shipped,Apple Pay,Tablet,Paid Search,VIP,9,30,14,10,1,14,1
4401,Home,52.43,1,2024-09-30 14:59:58.897063,2024-10-04 14:59:58.897063,Delivered,Google Pay,Tablet,Social,Returning,9,30,14,10,4,14,4
4402,Books,226.22,4,2024-09-30 14:59:58.897063,2024-10-05 14:59:58.897063,Shipped,Debit Card,Tablet,Social,VIP,9,30,14,10,5,14,5
4403,Beauty,141.31,1,2024-09-30 14:59:58.897063,2024-10-06 14:59:58.897063,Delivered,Apple Pay,Desktop,Paid Search,VIP,9,30,14,10,6,14,6
4404,Home,248.4,2,2024-09-30 14:59:58.897063,2024-10-04 14:59:58.897063,Pending,Google Pay,Mobile,Organic,Returning,9,30,14,10,4,14,4
4405,Toys,451.68,1,2024-09-30 14:59:58.897063,2024-10-07 14:59:58.897063,Pending,Apple Pay,Mobile,Organic,VIP,9,30,14,10,7,14,7
4406,Books,40.43,5,2024-09-30 14:59:58.897063,2024-10-07 14:59:58.897063,Pending,Credit Card,Mobile,Organic,VIP,9,30,14,10,7,14,7
4407,Beauty,201.08,5,2024-10-01 14:59:58.897063,2024-10-05 14:59:58.897063,Pending,PayPal,Tablet,Paid Search,VIP,10,1,14,10,5,14,4
4408,Books,452.03,1,2024-10-01 14:59:58.897063,2024-10-07 14:59:58.897063,Shipped,PayPal,Tablet,Social,VIP,10,1,14,10,7,14,6
4409,Beauty,365.23,5,2024-10-01 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,Google Pay,Desktop,Paid Search,VIP,10,1,14,10,5,14,4
4410,Toys,123.81,2,2024-10-01 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,PayPal,Tablet,Organic,Returning,10,1,14,10,2,14,1
4411,Toys,404.28,1,2024-10-01 14:59:58.897063,2024-10-04 14:59:58.897063,Shipped,PayPal,Desktop,Paid Search,VIP,10,1,14,10,4,14,3
4412,Clothing,410.47,4,2024-10-01 14:59:58.897063,2024-10-03 14:59:58.897063,Pending,Apple Pay,Tablet,Social,VIP,10,1,14,10,3,14,2
4413,Beauty,216.23,1,2024-10-01 14:59:58.897063,2024-10-04 14:59:58.897063,Shipped,Google Pay,Mobile,Social,Returning,10,1,14,10,4,14,3
4414,Clothing,317.89,2,2024-10-01 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,Credit Card,Desktop,Email,VIP,10,1,14,10,2,14,1
4415,Electronics,422.54,1,2024-10-01 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,PayPal,Desktop,Paid Search,VIP,10,1,14,10,5,14,4
4416,Home,61.29,1,2024-10-01 14:59:58.897063,2024-10-02 14:59:58.897063,Shipped,Apple Pay,Tablet,Email,Returning,10,1,14,10,2,14,1
4417,Beauty,487.43,2,2024-10-01 14:59:58.897063,2024-10-08 14:59:58.897063,Shipped,Google Pay,Tablet,Social,VIP,10,1,14,10,8,14,7
4418,Electronics,146.56,1,2024-10-01 14:59:58.897063,2024-10-03 14:59:58.897063,Shipped,PayPal,Desktop,Email,VIP,10,1,14,10,3,14,2
4419,Home,383.32,3,2024-10-01 14:59:58.897063,2024-10-07 14:59:58.897063,Shipped,Credit Card,Mobile,Paid Search,Returning,10,1,14,10,7,14,6
4420,Beauty,183.4,1,2024-10-01 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,Apple Pay,Desktop,Organic,Returning,10,1,14,10,3,14,2
4421,Books,373.49,5,2024-10-01 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,Google Pay,Mobile,Email,New,10,1,14,10,5,14,4
4422,Books,357.18,1,2024-10-01 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,Apple Pay,Desktop,Social,Returning,10,1,14,10,2,14,1
4423,Home,32.56,1,2024-10-01 14:59:58.897063,2024-10-08 14:59:58.897063,Delivered,Apple Pay,Desktop,Email,VIP,10,1,14,10,8,14,7
4424,Books,306.96,1,2024-10-01 14:59:58.897063,2024-10-03 14:59:58.897063,Shipped,Debit Card,Mobile,Social,VIP,10,1,14,10,3,14,2
4425,Home,316.92,3,2024-10-01 14:59:58.897063,2024-10-08 14:59:58.897063,Delivered,Google Pay,Mobile,Email,VIP,10,1,14,10,8,14,7
4426,Clothing,109.38,4,2024-10-01 14:59:58.897063,2024-10-08 14:59:58.897063,Delivered,Apple Pay,Desktop,Social,VIP,10,1,14,10,8,14,7
4427,Toys,11.52,2,2024-10-01 14:59:58.897063,2024-10-02 14:59:58.897063,Delivered,Credit Card,Mobile,Organic,VIP,10,1,14,10,2,14,1
4428,Home,266.45,1,2024-10-01 14:59:58.897063,2024-10-02 14:59:58.897063,Shipped,PayPal,Mobile,Organic,VIP,10,1,14,10,2,14,1
4429,Toys,119.2,2,2024-10-01 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,Debit Card,Tablet,Email,Returning,10,1,14,10,3,14,2
4430,Electronics,157.0,2,2024-10-01 14:59:58.897063,2024-10-08 14:59:58.897063,Delivered,Apple Pay,Tablet,Email,Returning,10,1,14,10,8,14,7
4431,Toys,409.71,2,2024-10-01 14:59:58.897063,2024-10-07 14:59:58.897063,Delivered,Debit Card,Mobile,Email,Returning,10,1,14,10,7,14,6
4432,Books,28.06,1,2024-10-02 14:59:58.897063,2024-10-08 14:59:58.897063,Delivered,Google Pay,Tablet,Paid Search,Returning,10,2,14,10,8,14,6
4433,Toys,331.52,2,2024-10-02 14:59:58.897063,2024-10-09 14:59:58.897063,Delivered,Credit Card,Desktop,Paid Search,VIP,10,2,14,10,9,14,7
4434,Home,433.33,1,2024-10-02 14:59:58.897063,2024-10-06 14:59:58.897063,Shipped,Debit Card,Desktop,Email,VIP,10,2,14,10,6,14,4
4435,Beauty,268.01,2,2024-10-02 14:59:58.897063,2024-10-04 14:59:58.897063,Pending,PayPal,Mobile,Social,Returning,10,2,14,10,4,14,2
4436,Electronics,237.71,1,2024-10-02 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,PayPal,Tablet,Paid Search,New,10,2,14,10,3,14,1
4437,Toys,383.7,1,2024-10-02 14:59:58.897063,2024-10-06 14:59:58.897063,Delivered,Debit Card,Desktop,Paid Search,Returning,10,2,14,10,6,14,4
4438,Toys,383.69,1,2024-10-02 14:59:58.897063,2024-10-09 14:59:58.897063,Delivered,PayPal,Mobile,Paid Search,VIP,10,2,14,10,9,14,7
4439,Electronics,199.09,1,2024-10-02 14:59:58.897063,2024-10-09 14:59:58.897063,Delivered,Debit Card,Tablet,Social,VIP,10,2,14,10,9,14,7
4440,Beauty,163.64,1,2024-10-02 14:59:58.897063,2024-10-09 14:59:58.897063,Delivered,Credit Card,Mobile,Paid Search,Returning,10,2,14,10,9,14,7
4441,Beauty,60.94,1,2024-10-02 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,Credit Card,Mobile,Email,VIP,10,2,14,10,3,14,1
4442,Clothing,386.23,1,2024-10-02 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,PayPal,Tablet,Email,Returning,10,2,14,10,5,14,3
4443,Books,261.06,2,2024-10-02 14:59:58.897063,2024-10-07 14:59:58.897063,Shipped,Apple Pay,Tablet,Paid Search,VIP,10,2,14,10,7,14,5
4444,Home,109.72,1,2024-10-02 14:59:58.897063,2024-10-07 14:59:58.897063,Delivered,Credit Card,Desktop,Paid Search,Returning,10,2,14,10,7,14,5
4445,Toys,437.9,4,2024-10-02 14:59:58.897063,2024-10-08 14:59:58.897063,Shipped,PayPal,Mobile,Email,Returning,10,2,14,10,8,14,6
4446,Home,17.03,3,2024-10-02 14:59:58.897063,2024-10-08 14:59:58.897063,Delivered,Apple Pay,Desktop,Organic,VIP,10,2,14,10,8,14,6
4447,Electronics,112.14,3,2024-10-02 14:59:58.897063,2024-10-05 14:59:58.897063,Shipped,PayPal,Mobile,Organic,Returning,10,2,14,10,5,14,3
4448,Books,262.83,1,2024-10-02 14:59:58.897063,2024-10-03 14:59:58.897063,Delivered,PayPal,Tablet,Email,VIP,10,2,14,10,3,14,1
4449,Beauty,103.06,4,2024-10-02 14:59:58.897063,2024-10-09 14:59:58.897063,Delivered,PayPal,Desktop,Organic,Returning,10,2,14,10,9,14,7
4450,Electronics,159.99,2,2024-10-02 14:59:58.897063,2024-10-07 14:59:58.897063,Delivered,Google Pay,Desktop,Email,Returning,10,2,14,10,7,14,5
4451,Clothing,194.82,2,2024-10-02 14:59:58.897063,2024-10-07 14:59:58.897063,Shipped,Debit Card,Desktop,Organic,Returning,10,2,14,10,7,14,5
4452,Electronics,403.21,1,2024-10-02 14:59:58.897063,2024-10-06 14:59:58.897063,Delivered,Apple Pay,Mobile,Organic,VIP,10,2,14,10,6,14,4
4453,Electronics,251.17,2,2024-10-02 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,Google Pay,Tablet,Social,Returning,10,2,14,10,5,14,3
4454,Home,366.41,1,2024-10-02 14:59:58.897063,2024-10-09 14:59:58.897063,Delivered,PayPal,Mobile,Social,Returning,10,2,14,10,9,14,7
4455,Home,355.49,3,2024-10-02 14:59:58.897063,2024-10-07 14:59:58.897063,Delivered,Google Pay,Mobile,Email,VIP,10,2,14,10,7,14,5
4456,Clothing,335.21,1,2024-10-02 14:59:58.897063,2024-10-05 14:59:58.897063,Pending,Apple Pay,Mobile,Organic,Returning,10,2,14,10,5,14,3
4457,Home,405.64,2,2024-10-02 14:59:58.897063,2024-10-05 14:59:58.897063,Delivered,Google Pay,Desktop,Organic,Returning,10,2,14,10,5,14,3
4458,Home,96.24,3,2024-10-02 14:59:58.897063,2024-10-06 14:59:58.897063,Delivered,Google Pay,Desktop,Social,Returning,10,2,14,10,6,14,4
